
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 144 109 158 145 102 260 276 190 85 295 724 871 1300 1241 581 731 873 618 418 804 866 852 1314 1576 2677 3253 3422 2546 576 845 807 827 982 1309 1254 930 1583 1428 2342 2977 3000 2086 53 103 75 59 200 149 134 95 213 226 400 529 447 323 




0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 157 112 183 145 80 259 294 180 85 288 718 900 1347 1266 607 709 894 643 421 816 873 863 1317 1588 2755 3321 3509 2587 584 829 845 883 1025 1370 1253 954 1630 1451 2385 3033 3069 2113 60 108 92 73 202 168 143 98 229 219 422 520 428 326 








0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 161 133 179 145 92 258 299 182 99 317 728 891 1331 1274 613 680 912 651 463 803 869 861 1316 1589 2749 3338 3505 2578 584 836 864 879 1020 1357 1258 977 1614 1448 2392 3041 3071 2122 58 87 115 43 169 168 148 86 240 235 437 497 433 340 




0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 149 128 183 143 77 285 303 192 103 307 720 897 1332 1268 621 672 929 645 441 805 876 868 1318 1596 2754 3316 3499 2579 582 833 852 907 1031 1345 1255 969 1601 1466 2385 3040 3067 2117 50 97 96 48 181 163 142 97 239 247 413 512 450 331 





0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 145 127 173 140 80 274 290 196 95 288 721 875 1339 1280 605 686 912 643 443 814 875 871 1309 1596 2749 3320 3507 2577 569 837 855 907 1033 1340 1248 977 1601 1463 2386 3028 3063 2126 51 95 110 49 183 165 134 109 235 240 417 534 451 338 




0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 158 127 172 150 79 282 291 200 92 299 718 892 1359 1294 610 720 900 640 424 831 892 879 1333 1601 2753 3327 3516 2584 581 854 867 898 1048 1352 1247 973 1601 1469 2375 3012 3058 2122 42 89 107 74 205 167 134 107 235 232 417 528 448 319 




0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 152 120 179 147 81 273 300 203 94 296 731 905 1373 1294 611 716 904 652 399 824 890 878 1338 1597 2758 3329 3502 2591 572 870 858 895 1030 1354 1253 962 1594 1457 2375 3019 3062 2129 46 81 100 65 208 171 138 115 238 229 422 517 446 343 





0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 136 112 182 150 69 273 289 192 99 301 743 898 1356 1285 607 709 893 647 402 814 877 872 1327 1587 2761 3340 3502 2585 587 853 849 895 1034 1352 1255 960 1593 1451 2378 3022 3063 2129 42 93 119 69 207 157 137 105 240 237 432 511 439 342 




0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 2 133 115 180 137 88 249 287 193 96 307 751 899 1352 1267 611 688 907 637 438 832 875 874 1319 1585 2753 3340 3500 2598 580 843 848 899 1017 1344 1253 956 1613 1449 2384 3043 3067 2138 41 88 112 56 188 166 148 98 239 235 418 513 432 328 





0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 155 115 186 150 85 262 290 200 103 295 731 913 1347 1243 610 680 899 656 435 825 881 883 1333 1605 2760 3329 3513 2594 579 873 863 893 1034 1337 1256 956 1603 1436 2411 3053 3076 2127 41 87 96 65 195 159 156 97 242 235 411 515 439 311 




0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 160 111 180 147 92 262 295 191 97 297 733 925 1353 1249 601 664 901 655 455 816 869 874 1329 1603 2753 3339 3517 2598 574 866 859 889 1031 1334 1245 939 1601 1440 2402 3060 3066 2131 48 99 100 43 174 145 143 91 249 244 412 506 440 309 





0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 8 161 124 181 152 99 260 293 194 103 303 723 906 1351 1265 608 668 929 646 442 822 863 873 1344 1593 2751 3336 3519 2591 574 875 867 904 1033 1338 1249 959 1608 1446 2420 3046 3050 2119 50 107 74 57 187 162 139 106 244 241 408 507 462 330 




